country_code;organization_name;region;income_group;year;total_gdp;total_gdp_million;gdp_variation
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1987;302093617110.89;302093.61711089;2.95275568653909
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1988;317910974656.939;317910.97465693904;4.42184545124992
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1989;323480140542.09;323480.14054209006;2.30160928948477
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1990;378918407182.619;378918.40718261903;2.3495632492462
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1991;404976244762.861;404976.244762861;0.349026705490132
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1992;364630958999.813;364630.958999813;-0.439574019657456
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1993;368610836181.138;368610.836181138;-0.902192694360295
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1994;377142595380.707;377142.59538070695;0.995902301051757
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1995;479940870989.033;479940.870989033;3.30197774193172
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1996;536105193364.824;536105.1933648239;5.11867589643404
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1997;564043922095.904;564043.922095904;4.06114102912373
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1998;565275137841.769;565275.137841769;2.49842163010163
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1999;403398906054.615;403398.906054615;2.19550199562558
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2000;427682851353.883;427682.851353883;3.47856949545171
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2001;409715333350.834;409715.333350834;4.19047921465068
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2002;446063787652.055;446063.787652055;6.35973207494769
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2003;561841797160.448;561841.797160448;4.06521156040311
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2004;697598887827.385;697598.887827385;6.61084180870265
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2005;827868919145.79;827868.91914579;6.01284295090807
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2006;976549264667.751;976549.264667751;6.04990018204823
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2007;1130664082678.21;1130664.08267821;6.16202700922928
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2008;1281844180266.72;1281844.18026672;5.19655082878737
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2009;1224552156182.8;1224552.1561828;3.18244887994501
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2010;1448580710633.54;1448580.71063354;5.9973152907576
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2011;1628268358951.27;1628268.35895127;4.41065524967834
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2012;1691847231269.02;1691847.2312690201;3.27216983633274
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2013;1797999120472.5;1797999.1204725;5.17034304113054
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2014;1874736396189.81;1874736.39618981;4.87664632594822
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2015;1668612318336.04;1668612.31833604;2.8683358178355
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2016;1521735272179.07;1521735.2721790702;1.2454865002173
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2017;1659172753388.87;1659172.75338887;2.49986842615438
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2018;1781016674647.24;1781016.67464724;2.74571340553815
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2019;1834336253943.3;1834336.2539433;2.66565790871618
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2020;1721810881901.34;1721810.88190134;-2.00007133500615
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2021;1933570427279.37;1933570.4272793701;4.33003791419439
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2022;2073339118621.98;2073339.11862198;3.6527217986096
SSA;ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2023;2042436971778.64;2042436.9717786398;2.79890609439792
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1960;35999878594.0433;35999.87859404329;0.0
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1961;37529010103.7958;37529.0101037958;1.10300956711436
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1962;40561501231.8664;40561.5012318664;6.0095173318627
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1963;46136363835.4131;46136.3638354131;6.27451257663114
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1964;45900075440.0532;45900.0754400532;5.00969303380494
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1965;50553642033.2066;50553.6420332066;4.69947850212505
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1966;54791062255.4507;54791.0622554507;2.02980139841347
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1967;54853772525.4855;54853.772525485496;-0.763348005058944
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1968;58697940809.4679;58697.9408094679;3.13406958315265
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1969;66271375018.2539;66271.3750182539;9.02308156424971
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1970;74013525325.8831;74013.5253258831;7.85077355409223
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1971;76093761638.2127;76093.7616382127;7.75559333657954
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1972;85744484210.1308;85744.4842101308;2.9513160362082
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1973;109301136624.562;109301.136624562;4.33322887062624
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1974;138668997099.52;138668.99709952;7.57055680647582
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1975;152250584953.468;152250.58495346797;-0.265791404203441
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1976;164707058357.447;164707.05835744698;5.17825723634195
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1977;180995314278.725;180995.314278725;2.76415334840452
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1978;202693630524.218;202693.630524218;-0.160013133150699
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1979;238972041379.646;238972.041379646;3.9623280344852
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1980;299156861232.472;299156.861232472;3.76161169264719
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1981;404311362942.53;404311.36294253;-0.814530044373612
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1982;376182335241.855;376182.335241855;-1.1902957560736
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1983;337782415705.058;337782.41570505797;-2.57054517696494
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1984;301829555919.123;301829.555919123;2.25050869253545
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1985;288161913898.376;288161.913898376;1.98335506684808
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1986;270024419654.379;270024.419654379;1.90372672487192
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1987;302358754143.882;302358.754143882;2.95431130078643
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1988;318213399666.485;318213.39966648497;4.42259131551997
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1989;323805308033.055;323805.308033055;2.30824956139151
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1990;379311825675.495;379311.82567549497;2.35414028456324
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1991;405375420644.432;405375.420644432;0.351296364878095
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1992;365094470300.31;365094.47030031;-0.432236851776111
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1993;369117626218.33;369117.62621833;-0.893695097981762
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1994;377662803286.63;377662.80328663;0.992053666611966
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1995;480483604759.225;480483.604759225;3.29892649475603
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1996;536641887730.234;536641.887730234;5.12381704407684
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1997;564644820351.763;564644.8203517629;4.07010731918693
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1998;565924901411.992;565924.9014119919;2.49838480685558
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;1999;404065822504.732;404065.822504732;2.19511760756428
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2000;428340828932.008;428340.828932008;3.47948702099035
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2001;410381410917.65;410381.41091765004;4.18276836009667
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2002;446810537330.99;446810.53733099;6.35397062079821
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2003;562596341824.35;562596.34182435;4.0546094205626
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2004;698496039334.091;698496.0393340909;6.6017257598721
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2005;828850789134.691;828850.789134691;6.01547096382365
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2006;977634560614.339;977634.560614339;6.05293033307525
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2007;1131743844061.68;1131743.84406168;6.16455483945812
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2008;1282823777661.01;1282823.77766101;5.18898342836604
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2009;1225403057803.24;1225403.05780324;3.17752863557639
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2010;1449562327175.87;1449562.32717587;5.99608964841849
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2011;1629327277658.53;1629327.27765853;4.41478463388239
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2012;1692936639108.22;1692936.6391082199;3.27203267568197
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2013;1799332280879.88;1799332.2808798798;5.16702171649285
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2014;1876123974059.89;1876123.9740598898;4.875982584505
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2015;1670044721688.17;1670044.72168817;2.87323361203298
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2016;1523303785527.21;1523303.78552721;1.25481148858775
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2017;1660848124029.88;1660848.12402988;2.50409875300991
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2018;1782800988574.01;1782800.98857401;2.74788731025922
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2019;1836204944040.04;1836204.94404004;2.66854097205152
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2020;1723193433652.91;1723193.43365291;-2.01020207044769
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2021;1935057601074.18;1935057.6010741799;4.32649868175427
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2022;2075397087141.81;2075397.08714181;3.66294712725718
SSF;ÁFRICA AL SUR DEL SAHARA;NO DATA;AGREGADOS;2023;2044578421949.78;2044578.42194978;2.79926945385931
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1960;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1961;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1962;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1963;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1964;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1965;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1966;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1967;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1968;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1969;0.0;0.0;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1970;4369005445.90709;4369.00544590709;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1971;4889680110.9977;4889.6801109977;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1972;5678575468.74338;5678.57546874338;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1973;7302095094.69612;7302.09509469612;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1974;11481090182.2474;11481.0901822474;0.0
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1975;12127638714.9341;12127.638714934099;-1.51055391353103
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1976;13904030976.2975;13904.030976297501;13.6029353890253
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1977;16682356973.9894;16682.3569739894;8.83912803841473
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1978;19254707358.4354;19254.707358435397;6.29031201508479
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1979;24375650834.061;24375.650834061;11.5385577995357
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1980;33960175718.6448;33960.1757186448;-0.704032349264622
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1981;33408246377.5451;33408.2463775451;-5.07619794655879
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1982;32918973358.1151;32918.9733581151;0.0628715783905136
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1983;31601525549.0305;31601.5255490305;1.27194369366264
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1984;32270104381.1611;32270.104381161098;4.05695162325009
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1985;31940386052.33;31940.386052330003;1.34909401763825
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1986;31924802575.1988;31924.8025751988;2.50124868348263
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1987;37398477666.3211;37398.4776663211;4.786195727788
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1988;40395603834.3349;40395.6038343349;3.64390759042597
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1989;41280123118.1604;41280.1231181604;3.18122867481657
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1990;47317168944.0659;47317.1689440659;3.28309747055854
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1991;49596013548.4567;49596.0135484567;0.528758771764458
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1992;52839176212.8591;52839.1762128591;-1.04136104765232
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1993;52534115912.8484;52534.1159128484;2.06686592680587
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1994;56185862242.972;56185.862242972;2.63830364996684
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1995;64157845931.9305;64157.8459319305;3.95530380976352
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1996;66730631009.3557;66730.6310093557;3.52552505634245
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1997;70395100526.9784;70395.1005269784;4.90203015633742
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1998;71112024440.6955;71112.0244406955;3.53808773319346
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;1999;74869501279.8253;74869.5012798253;3.16896762037906
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2000;77368613841.6817;77368.6138416817;5.86531191130115
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2001;77594319152.7719;77594.3191527719;2.55864628827709
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2002;83902231734.4289;83902.23173442889;3.11990611425794
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2003;99300795435.5511;99300.7954355511;3.88278839240232
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2004;115194366114.688;115194.366114688;4.4162123197945
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2005;129666203435.137;129666.203435137;4.41942037004068
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2006;145797709217.187;145797.70921718702;5.78847939973362
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2007;171152209656.815;171152.20965681502;5.13274864641234
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2008;186654460910.93;186654.46091092998;1.6541996545938
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2009;165375386243.609;165375.386243609;-3.27843769293985
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2010;176390570560.177;176390.570560177;2.46667419427622
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2011;197269873598.39;197269.87359839003;2.84162086864804
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2012;198456374242.707;198456.374242707;1.80070996800879
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2013;206145182147.156;206145.182147156;1.5534093841532
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2014;213239256667.684;213239.25666768398;2.41914872187601
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2015;197793250964.946;197793.25096494603;2.73066457286058
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2016;205051950301.873;205051.95030187297;3.39749848119256
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2017;225723317837.563;225723.317837563;4.52121471831344
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2018;244622967831.528;244622.96783152802;3.68315197106466
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2019;247266169547.517;247266.169547517;3.25788150038619
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2020;222762059252.071;222762.05925207102;-6.66300886960757
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2021;258942107761.124;258942.107761124;7.2026232150623
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2022;287505638394.077;287505.638394077;8.00640924430741
SST;PEQUEÑOS ESTADOS;NO DATA;AGREGADOS;2023;305546743662.392;305546.743662392;4.80110345404003
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1960;80669679176.8241;80669.6791768241;0.0
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1961;71066638102.6938;71066.6381026938;-13.3282852326933
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1962;64818501929.6285;64818.5019296285;-0.640292703302507
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1963;70108532708.0611;70108.5327080611;6.43942142645638
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1964;80985670357.4128;80985.67035741279;10.7848472660289
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1965;94366240962.1184;94366.24096211839;10.7817984719635
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1966;103241954431.08;103241.95443108;8.00227381713651
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1967;100240949913.259;100240.949913259;-1.4205703857248
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1968;101341605616.373;101341.605616373;1.7736144814847
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1969;113957913314.006;113957.913314006;11.3845160873323
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1970;126901324713.179;126901.324713179;13.4416904941666
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1971;136281807864.075;136281.807864075;6.76921956994005
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1972;155175837306.871;155175.837306871;4.90093721381513
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1973;195191354552.288;195191.354552288;8.26092182386478
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1974;221211419616.343;221211.419616343;3.93044855430669
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1975;248261597366.513;248261.59736651302;6.70405360321458
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1976;252429548365.503;252429.548365503;2.78333351786581
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1977;290939954870.195;290939.954870195;7.4638687674674
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1978;282384895610.367;282384.895610367;9.1655708607544
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1979;326958437515.881;326958.43751588097;7.00735644394112
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1980;377213813957.111;377213.81395711104;7.45960821205058
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1981;402780679114.633;402780.679114633;5.5732275883818
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1982;423018950543.299;423018.950543299;6.40004671542711
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1983;442928957768.639;442928.95776863897;7.67808174621798
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1984;479908416660.039;479908.416660039;9.95607673155838
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1985;525455835634.1;525455.8356341;7.884929556993
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1986;524069631534.831;524069.631534831;7.1370593301118
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1987;518006190672.346;518006.190672346;9.17145429802375
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1988;574989849180.734;574989.849180734;9.76228086311481
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1989;621581422838.264;621581.422838264;5.69720392403607
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1990;666023595158.793;666023.5951587929;5.14983181977406
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1991;722767440275.886;722767.440275886;8.02145655172559
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1992;810543621793.386;810543.621793386;11.1738143929485
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1993;889640237098.407;889640.237098407;11.2570366083715
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1994;1070671486728.9;1070671.4867289;10.903747276875
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1995;1320532703146.51;1320532.70314651;9.87314196150675
TEA;ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF);NO DATA;AGREGADOS;1996;1516598894947.17;1516598.8949471698;9.06073954411659
